datetime,dayOfWeek,month,time,northBound,southBound
2014/8/1 00:00,5,8,0,587,1016
2014/8/1 01:00,5,8,100,293,719
2014/8/1 02:00,5,8,200,214,237
2014/8/1 03:00,5,8,300,383,218
2014/8/1 04:00,5,8,400,877,388
2014/8/1 05:00,5,8,500,1233,833
2014/8/1 06:00,5,8,600,1929,2076
2014/8/1 07:00,5,8,700,4305,4429
2014/8/1 08:00,5,8,800,5027,4908
2014/8/1 09:00,5,8,900,3804,3907
2014/8/1 10:00,5,8,1000,3563,3712
2014/8/1 11:00,5,8,1100,4190,4075
2014/8/1 12:00,5,8,1200,4404,4629
2014/8/1 13:00,5,8,1300,4682,4832
2014/8/1 14:00,5,8,1400,4920,5099
2014/8/1 15:00,5,8,1500,5245,5064
2014/8/1 16:00,5,8,1600,5711,5526
2014/8/1 17:00,5,8,1700,5537,5852
2014/8/1 18:00,5,8,1800,4165,4404
2014/8/1 19:00,5,8,1900,3290,3619
2014/8/1 20:00,5,8,2000,2465,2768
2014/8/1 21:00,5,8,2100,1988,1933
2014/8/1 22:00,5,8,2200,1492,1667
2014/8/1 23:00,5,8,2300,1097,1148
2014/8/2 00:00,6,8,0,610,1148
2014/8/2 01:00,6,8,100,368,569
2014/8/2 02:00,6,8,200,283,282
2014/8/2 03:00,6,8,300,367,253
2014/8/2 04:00,6,8,400,846,355
2014/8/2 05:00,6,8,500,854,693
2014/8/2 06:00,6,8,600,1006,1017
2014/8/2 07:00,6,8,700,1798,1301
2014/8/2 08:00,6,8,800,1974,1907
2014/8/2 09:00,6,8,900,2411,2433
2014/8/2 10:00,6,8,1000,2916,2934
2014/8/2 11:00,6,8,1100,3616,3441
2014/8/2 12:00,6,8,1200,3959,4333
2014/8/2 13:00,6,8,1300,4071,4584
2014/8/2 14:00,6,8,1400,4082,4570
2014/8/2 15:00,6,8,1500,3904,4325
2014/8/2 16:00,6,8,1600,3608,3699
2014/8/2 17:00,6,8,1700,2968,3385
2014/8/2 18:00,6,8,1800,2551,2902
2014/8/2 19:00,6,8,1900,2606,2497
2014/8/2 20:00,6,8,2000,1652,2019
2014/8/2 21:00,6,8,2100,1138,1251
2014/8/2 22:00,6,8,2200,915,1235
2014/8/2 23:00,6,8,2300,750,820
2014/8/3 00:00,7,8,0,552,836
2014/8/3 01:00,7,8,100,467,808
2014/8/3 02:00,7,8,200,350,509
2014/8/3 03:00,7,8,300,433,254
2014/8/3 04:00,7,8,400,711,321
2014/8/3 05:00,7,8,500,745,489
2014/8/3 06:00,7,8,600,753,655
2014/8/3 07:00,7,8,700,1065,754
2014/8/3 08:00,7,8,800,1167,1114
2014/8/3 09:00,7,8,900,1600,1467
2014/8/3 10:00,7,8,1000,2285,1908
2014/8/3 11:00,7,8,1100,3024,2706
2014/8/3 12:00,7,8,1200,3696,3667
2014/8/3 13:00,7,8,1300,3901,3868
2014/8/3 14:00,7,8,1400,4237,3830
2014/8/3 15:00,7,8,1500,3704,3518
2014/8/3 16:00,7,8,1600,3433,3268
2014/8/3 17:00,7,8,1700,3343,3441
2014/8/3 18:00,7,8,1800,3104,3823
2014/8/3 19:00,7,8,1900,2561,2578
2014/8/3 20:00,7,8,2000,2041,2171
2014/8/3 21:00,7,8,2100,1481,1493
2014/8/3 22:00,7,8,2200,1106,1198
2014/8/3 23:00,7,8,2300,761,835
2014/8/4 00:00,1,8,0,542,856
2014/8/4 01:00,1,8,100,285,517
2014/8/4 02:00,1,8,200,241,253
2014/8/4 03:00,1,8,300,313,215
2014/8/4 04:00,1,8,400,815,352
2014/8/4 05:00,1,8,500,848,672
2014/8/4 06:00,1,8,600,1038,876
2014/8/4 07:00,1,8,700,1486,1234
2014/8/4 08:00,1,8,800,1438,1414
2014/8/4 09:00,1,8,900,1857,1898
2014/8/4 10:00,1,8,1000,2416,2363
2014/8/4 11:00,1,8,1100,3228,3037
2014/8/4 12:00,1,8,1200,3867,3594
2014/8/4 13:00,1,8,1300,4173,3809
2014/8/4 14:00,1,8,1400,4335,3995
2014/8/4 15:00,1,8,1500,4034,3638
2014/8/4 16:00,1,8,1600,3992,3745
2014/8/4 17:00,1,8,1700,3860,3733
2014/8/4 18:00,1,8,1800,3581,3477
2014/8/4 19:00,1,8,1900,2983,2905
2014/8/4 20:00,1,8,2000,2484,2336
2014/8/4 21:00,1,8,2100,1824,1838
2014/8/4 22:00,1,8,2200,1355,1433
2014/8/4 23:00,1,8,2300,959,1017
2014/8/5 00:00,2,8,0,474,914
2014/8/5 01:00,2,8,100,193,439
2014/8/5 02:00,2,8,200,168,155
2014/8/5 03:00,2,8,300,355,186
2014/8/5 04:00,2,8,400,881,332
2014/8/5 05:00,2,8,500,1313,935
2014/8/5 06:00,2,8,600,2078,2142
2014/8/5 07:00,2,8,700,4043,4450
2014/8/5 08:00,2,8,800,5597,5527
2014/8/5 09:00,2,8,900,4134,3968
2014/8/5 10:00,2,8,1000,3582,3529
